-73.96431539204279,40.78208185169571,22F-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9742073452913,40.7757957380463,12B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.9716147061553,40.7813911036179,18A-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9535410657077,40.7928711760061,36H-PM-1008-02,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96391592984459,40.789177463798794,29C-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9579564338627,40.795933779502704,38C-PM-1014-09,PM,2018-10-14,Adult,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
-73.9574648097543,40.7892508428622,31H-PM-1008-02,PM,2018-10-08,Juvenile,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,True,False,True,False
-73.970252675331,40.7705999588222,8H-AM-1017-06,AM,2018-10-17,Adult,Gray,Above Ground,,False,True,False,True,False,,False,False,False,False,False,False,True,False
-73.9579645940414,40.7918613498407,34F-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9673253417305,40.7749505252981,13H-PM-1010-02,PM,2018-10-10,Adult,Gray,Above Ground,tree,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9640032826529,40.782030982544796,22F-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.95959331954091,40.7905847332369,32E-AM-1007-13,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9602222116708,40.793779699421,35C-AM-1007-05,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96806350709491,40.779249873647,17E-AM-1017-05,AM,2018-10-17,Adult,Black,Above Ground,Branch,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9801666435401,40.7686905339212,2B-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,running (with nut),False,False,False,False,False,False,False,False
-73.9675634326877,40.781347735250705,19D-AM-1007-01,AM,2018-10-07,Juvenile,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,False
-73.95849706432129,40.7982886348696,40B-AM-1019-03,AM,2018-10-19,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,True,False,False
-73.97602982411779,40.7681954366911,3E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9568802149818,40.7972399133816,39C-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97246424363941,40.7690526441109,6G-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Ground Plane,bush,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9690175838534,40.77604327200171,14F-AM-1007-05,AM,2018-10-07,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9704082821356,40.7690280985956,6I-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,playing with #5,False,False,False,False,True,False,False,False
-73.9684910712272,40.776881164002106,15F-PM-1010-05,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9768674812942,40.7735232648872,8B-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,hiding in bushes,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9797084866613,40.7698885241349,3A-PM-1017-06,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.952819267977,40.792313040279296,36I-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9745630038492,40.7692602628745,5E-AM-1008-06,AM,2018-10-08,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
-73.95950023395079,40.7903365788694,32E-PM-1017-13,PM,2018-10-17,Adult,Gray,,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9741824992294,40.7689486657963,5F-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,hiding nut,False,False,False,False,True,False,True,False
-73.9749243901189,40.7761393551781,11B-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.968381325559,40.7780143443779,16E-PM-1018-06,PM,2018-10-18,Adult,Cinnamon,Ground Plane,On a rock,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.96942403275091,40.7755898126674,13F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9689000978955,40.7828364735236,20B-PM-1013-10,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,drank from a pond of rain water,False,False,False,False,False,False,True,False
-73.9804528867547,40.7696753655986,3A-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9576245992455,40.7873862510001,29H-PM-1006-01,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,sitting,False,False,False,False,False,False,True,False
-73.9666007935638,40.7845098131567,23C-PM-1014-03,PM,2018-10-14,Adult,Gray,Above Ground,,False,True,False,False,False,chasing (#4 across trees),False,False,False,False,False,False,False,False
-73.96148483609001,40.7922645521905,33C-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.95466541841459,40.7947639241491,38G-PM-1020-09,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,True,False,False,True,False
-73.9667114027214,40.7768804702473,16G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9530035564643,40.792182245761296,36I-PM-1007-07,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9615696577673,40.7951278622399,35A-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.964474836001,40.7883840104749,28C-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,False,gathering acorns,False,False,False,True,False,False,False,True
-73.9610705592868,40.7914829661051,32D-AM-1013-06,AM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,True,True,"eating (a mushroom),circles around us,really fat,scratching himself,grooming activity",False,False,False,False,True,True,False,False
-73.9688454483585,40.78453012881629,22A-AM-1008-05,AM,2018-10-08,Adult,Gray,Above Ground,trash can,False,False,False,True,False,,False,False,False,True,False,False,False,True
-73.9578237168359,40.7980959471034,40B-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.96882712024009,40.7809719445309,19C-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,True,True,False,True,False,,False,False,False,False,True,False,True,False
-73.9617088749928,40.7944585082367,35A-PM-1013-06,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9701824825872,40.776653057929295,14E-AM-1008-09,AM,2018-10-08,Adult,Gray,Ground Plane,,True,True,False,False,False,,True,False,False,False,False,False,False,True
-73.9676410497481,40.7766043512974,15G-PM-1019-05,PM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9708726050721,40.7723572030236,10F-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.95414534658171,40.798216222376396,42E-PM-1012-06,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9683608295976,40.784292740532706,22B-AM-1013-04,AM,2018-10-13,Adult,Cinnamon,Ground Plane,Under bench,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.968052057989,40.777338666528,15F-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97871808707359,40.7715877863274,5A-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,near 65th St arch,False,False,False,False,True,,False,False,False,True,False,False,False,True
-73.95659058682759,40.7895654068546,32H-PM-1006-01,PM,2018-10-06,,Gray,Above Ground,in the European Beech,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9565759733611,40.7992461674802,42C-AM-1007-02,AM,2018-10-07,,,,,False,False,False,False,False,,False,True,False,False,False,False,False,False
-73.95515394983059,40.798738465625604,41D-AM-1014-01,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
-73.9641971813967,40.781353795943495,21G-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,True,False
-73.9692883970928,40.776855370308205,14E-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,True,walking,False,False,False,False,False,False,False,True
-73.9708549670788,40.7699587019058,7H-PM-1006-04,PM,2018-10-06,Adult,Gray,Above Ground,on tree knob,False,False,False,False,False,sitting,False,False,False,False,False,False,True,False
-73.9639744005647,40.782511195076395,22F-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.9730277911422,40.771214548882796,7F-AM-1008-16,AM,2018-10-08,Juvenile,Gray,Above Ground,tree,False,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9710541405708,40.772469160571795,10F-PM-1019-05,PM,2018-10-19,Adult,Black,Above Ground,"Behind fence, tree",False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9761592532482,40.774721358538706,10A-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Above Ground,tree near large rock on Bridle Path,False,False,False,False,False,walking on branch,False,False,False,False,True,False,False,False
-73.9544007658685,40.7950689723135,38F-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,"being chased,was pushed by other squirrel",True,True,False,False,False,False,False,False
-73.95759861613641,40.799368134968,41B-PM-1014-01,PM,2018-10-14,Adult,Gray,Above Ground,Climbing tree,False,False,True,False,False,climbing (tree),False,False,False,False,False,False,False,True
-73.96077013704429,40.7955418990855,36A-PM-1013-07,PM,2018-10-13,,Gray,Ground Plane,"""FIELD""",False,True,False,False,False,chasing #8,False,False,False,False,False,False,False,True
-73.9764036522984,40.7705846185121,5C-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9589249555235,40.7908193284981,32E-PM-1017-03,PM,2018-10-17,Adult,Gray,Above Ground,bottom of tree,False,False,False,True,False,still,False,False,False,False,False,False,True,False
-73.9634623418761,40.7917685404482,31A-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9521110154872,40.7978449143313,42G-AM-1018-03,AM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,False,stop to look at me—then ran,False,False,False,False,False,False,False,True
-73.9574809028248,40.7950013620207,37D-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,True,chasing (a chipmunk),False,False,False,False,False,False,False,True
-73.967097592707,40.785411934253794,24B-AM-1013-01,AM,2018-10-13,,Gray,Above Ground,,True,False,False,True,False,took nut to bury,False,False,False,False,True,False,False,True
-73.97113187902791,40.7701941550273,7G-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.9763243383771,40.770540931570295,5C-PM-1010-13,PM,2018-10-10,Adult,Gray,Above Ground,way up a tree!,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96517544644391,40.7755181941559,15I-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,tree,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.9700100617602,40.7815739959357,19B-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,True,False,False,False,False,flying,False,False,False,False,False,False,False,False
-73.971905618214,40.776238547062995,13D-PM-1018-10,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9530040923555,40.7922896176936,36I-PM-1007-10,PM,2018-10-07,Juvenile,Gray,Ground Plane,,False,False,False,True,False,stole (found?) an entire sandwich,False,False,False,False,False,False,True,False
-73.9572093760529,40.798848730021604,41B-AM-1010-06,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9607746337979,40.793958106938206,35B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,lawn,False,False,False,False,False,walking w/ something in mouth,False,False,False,False,False,False,True,False
-73.9566346046453,40.7973923396512,40D-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9592038887673,40.796382675378,38B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,burying nut,False,False,False,False,False,False,False,False
-73.9511118711108,40.7950813345902,40I-AM-1018-01,AM,2018-10-18,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,begging,False,False,False,False,False,False,False,False
-73.97699397963821,40.7729537573035,7B-AM-1008-10,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9712527809516,40.7763310392591,13D-AM-1014-08,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9671147090087,40.7772624641112,16G-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,was hanging out w/ #2 until i showed up,True,False,False,False,False,False,False,True
-73.9588660250232,40.7982597947515,40A-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,bottom of great hill,False,False,False,True,True,,False,False,False,True,False,False,True,True
-73.9651601541795,40.7761841788025,15I-PM-1012-07,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97921554736891,40.7693711799946,3B-PM-1007-11,PM,2018-10-07,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96641005044359,40.7828778892276,21D-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97462290946429,40.7748467061969,10B-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,False
-73.9705092958892,40.7761092972965,13E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.95816559494371,40.799770819002205,41A-PM-1007-06,PM,2018-10-07,Adult,Black,Ground Plane,,True,False,True,True,False,,False,False,False,False,False,False,False,True
-73.9755560786227,40.7662992317575,2F-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9696433533986,40.7828208083804,20B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,quietly,False,False,False,False,False,False,True,False
-73.9664711607022,40.787896428768,26A-PM-1006-06,PM,2018-10-06,Adult,Gray,Ground Plane,Tree 90th left 90th & 89,False,False,True,False,False,,False,False,False,True,False,False,False,False
-73.9575943815564,40.7933755266787,35E-PM-1006-07,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,True
-73.9694168118643,40.7728877377977,11G-PM-1013-01,PM,2018-10-13,Adult,Gray,Above Ground,In the Woods/Brush,False,False,True,False,True,,False,False,False,False,False,False,False,True
-73.9528682507794,40.792580780830704,36I-PM-1007-13,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,True,False,False
-73.97824171151392,40.77246650364471,7A-AM-1006-01,AM,2018-10-06,Adult,Gray,Above Ground,in tree,False,False,False,False,True,,False,True,False,False,True,False,False,False
-73.9721442939797,40.770075080231706,7G-PM-1018-03,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.969847380865,40.7769884612305,14E-AM-1008-05,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,nest building,False,False,False,False,False,False,True,False
-73.97686527856641,40.768483816820705,3D-PM-1010-03,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9590992841423,40.793758098573,35D-PM-1013-09,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9724063986771,40.7705711897977,7F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9661361310677,40.7787872561177,18G-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,burying,False,False,False,False,False,False,False,True
-73.9730750601212,40.7701304211944,6F-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.971970670614,40.7720868124544,9F-AM-1013-04,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95621174550999,40.795104437820704,38E-AM-1010-09,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9564023626619,40.7905423546155,33G-AM-1013-02,AM,2018-10-13,Adult,Gray,Above Ground,shelter in hole in tree,False,False,True,False,False,,False,False,False,False,False,False,True,True
-73.9532620128307,40.795247554804796,39G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,False,dead (something ran over it),False,False,False,False,False,False,False,False
-73.9576349321357,40.7904409912437,32G-PM-1013-03,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97634308293419,40.7686351097159,4D-PM-1008-11,PM,2018-10-08,Adult,Cinnamon,Above Ground,on tree facing downward,False,True,False,False,False,chased #12,True,False,False,True,False,False,False,True
-73.9714789136757,40.7694886645194,6H-AM-1008-01,AM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9755133710665,40.7697883435981,5E-AM-1008-08,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9702348982803,40.7773295419104,15D-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9686056085297,40.7781658424866,16E-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.9522142360388,40.7949598486683,39H-PM-1013-02,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9576589997493,40.7972751877447,39C-PM-1006-02,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9637946878735,40.791570044687795,31A-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,False
-73.9710991123992,40.77238897266471,9F-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9638270331336,40.7810450065235,21G-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,False,True
-73.9756015005821,40.7670090327736,2F-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,walking along path,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9649632550828,40.7809187761995,20F-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.957219204335,40.7931529059779,35E-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.97123088643941,40.7714534847379,9G-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,False,grooming,False,False,False,False,False,False,True,False
-73.9758676144255,40.7701671581939,5D-PM-1018-03,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969058856545,40.776635622697896,14F-PM-1012-06,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.96384633980401,40.7834051716226,23F-AM-1018-01,AM,2018-10-18,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95976427784271,40.7976368003915,39A-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9745691353018,40.777103558929795,13A-PM-1014-03,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
